"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000167552",9310.14519133022,-1.1808081021531,0.120218459801282,-9.83521621303887,7.93968777163334e-23,6.55171272414781e-21
"ENSG00000071242",11135.3639028974,0.909815562907609,0.0926263724253802,9.82120192595352,9.12490160887174e-23,7.4950343906235e-21
"ENSG00000145675",3495.18501005827,1.48826168926578,0.151246368547338,9.77337265762293,1.46492524030006e-22,1.19774437995909e-20
"ENSG00000106615",2192.91734771394,0.931814872868184,0.0954972378059274,9.75330920413682,1.78551075533073e-22,1.45319377639338e-20
"ENSG00000165272",138.573185853026,-2.51505504004657,0.253961903338352,-9.74778396758815,1.88538851664046e-22,1.52750749639089e-20
"ENSG00000145244",167.01361710736,1.80344655669562,0.184110276952245,9.74082083114605,2.01916707373699e-22,1.62849022272796e-20
"ENSG00000198542",3506.9365662968,1.0075446363068,0.103675242058496,9.7231943856441,2.40127681245464e-22,1.9279440497834e-20
"ENSG00000140807",96.2206654269905,2.19154822648444,0.222678662521823,9.68606165870305,3.45598996997994e-22,2.76231234192478e-20
"ENSG00000128699",1855.27912050025,0.980257582031539,0.10139703214921,9.66108557080278,4.4116396289722e-22,3.51040467619645e-20
"ENSG00000120690",1383.58922656758,0.901586086663298,0.0932987174905823,9.66061044883713,4.43214948780365e-22,3.51105033202721e-20
"ENSG00000128342",153.121849690958,-2.26827400220169,0.236996206300125,-9.61160130461123,7.14293606512182e-22,5.63343771790846e-20
"ENSG00000103175",250.45717439452,1.64737580025432,0.171938637296611,9.60596884007147,7.54450259719555e-22,5.92393014504024e-20
"ENSG00000168542",82662.1689907717,-0.839172353694809,0.0877331361800648,-9.56968997665876,1.07226721819613e-21,8.3824960075122e-20
"ENSG00000111859",1772.5459327153,1.54896884081562,0.161291718599191,9.56898171798595,1.07963751014771e-21,8.40325719688767e-20
"ENSG00000116991",119.855227839028,-2.30941610208782,0.23428470252915,-9.56572326851424,1.1141965875084e-21,8.63453911989115e-20
"ENSG00000169218",643.194333449779,1.34477209662572,0.141303558306876,9.55610149579562,1.22276169495522e-21,9.43485041163717e-20
"ENSG00000033867",2313.67894079298,-0.911224131089099,0.0954353917100792,-9.54642776746754,1.34245505579378e-21,1.03137581527881e-19
"ENSG00000185813",468.253727549524,1.08980112322243,0.114134826881168,9.54396716337913,1.3747053733517e-21,1.05162011049874e-19
"ENSG00000140105",2493.98511104818,-1.26534268957523,0.132378275904359,-9.53937546302969,1.43695044602586e-21,1.09453866452842e-19
"ENSG00000100784",87.3238286571985,-2.21731640723995,0.230686597312418,-9.52584053580238,1.63711652199693e-21,1.24170063353504e-19
"ENSG00000173838",47.3524552949313,3.03085760157523,0.297952086179126,9.51557961276805,1.80702696126812e-21,1.36476476939165e-19
"ENSG00000084090",3609.48552942064,1.2134913438407,0.127403468130565,9.51443163783986,1.82708909109959e-21,1.37409434429363e-19
"ENSG00000175130",620.191163568236,-1.09677428417183,0.11523636260915,-9.50910883152356,1.92302836149864e-21,1.44017048383831e-19
"ENSG00000185022",648.341698714604,1.23050055729083,0.129263073964868,9.49795751739422,2.14047300092475e-21,1.59630923717501e-19
"ENSG00000129116",21202.5826388257,0.83740933401161,0.0882983492468975,9.47568611495886,2.65013289642457e-21,1.96816536441132e-19
"ENSG00000182552",978.40682352807,1.08759413544988,0.114786453616307,9.46851147325037,2.83859763446052e-21,2.09938440815869e-19
"ENSG00000138604",1443.51596046545,0.906265208049871,0.0958168685916222,9.45860310648171,3.12084364693655e-21,2.29859161830567e-19
"ENSG00000128311",316.409229736023,1.25519907397056,0.132869044696722,9.43702870884848,3.83499956569639e-21,2.81296429049269e-19
"ENSG00000083223",1486.90723795935,1.08247048164606,0.114840532060679,9.41696287507511,4.6432427545533e-21,3.39185077283435e-19
"ENSG00000157514",2205.70579219808,2.68699165013077,0.280759886496215,9.41482957173914,4.73850494769657e-21,3.44731070154056e-19
"ENSG00000116132",5566.26234944767,-0.761153459455961,0.080905705749658,-9.40936861362891,4.99126080198714e-21,3.61643221685442e-19
"ENSG00000124151",1569.91028919931,1.3112042663959,0.138992671252917,9.40551259083708,5.17772080487254e-21,3.73634395247159e-19
"ENSG00000131771",95.419786398675,-2.52030749993399,0.260435401098798,-9.38717962305727,6.16283600721374e-21,4.42928987873297e-19
"ENSG00000100033",55.3631369152134,3.42044798348904,0.32485829615408,9.35833821243614,8.100059714126e-21,5.79821141946111e-19
"ENSG00000107796",2427.809962315,1.11580456183063,0.119025919507981,9.35151849963796,8.639827128671e-21,6.15985114965727e-19
"ENSG00000250978",56.3181939282226,4.05211806051214,0.329223715095007,9.33508284561842,1.00912301721883e-20,7.16597954538184e-19
"ENSG00000108604",2178.07169386197,1.20844880485466,0.129195585077254,9.333725143574,1.02213878791782e-20,7.22960387136793e-19
"ENSG00000117461",215.510751865581,-1.59939771152836,0.171993592711692,-9.29327897461827,1.49606856176924e-20,1.05398917173814e-18
"ENSG00000169764",3226.46866802453,0.874176750320158,0.09417019663397,9.28105469694178,1.67809123990073e-20,1.17295287294081e-18
"ENSG00000186594",1373.78509497533,0.828243039472685,0.0892574831122787,9.28109187080261,1.67750580457901e-20,1.17295287294081e-18
"ENSG00000176771",107.652179101487,-2.00861577986979,0.215497090122284,-9.26293072558231,1.9889641543584e-20,1.38481629247204e-18
"ENSG00000172260",1335.02598862169,1.39098547563272,0.149886559751273,9.2616013522638,2.01388833157383e-20,1.39671383743081e-18
"ENSG00000116711",111.969948202533,-2.18254617002195,0.232555217812026,-9.25161927371938,2.21117072411156e-20,1.52759329405289e-18
"ENSG00000196950",808.748017483607,-1.18823701604372,0.128551780802799,-9.24810050728847,2.28517409295985e-20,1.57262328312419e-18
"ENSG00000171132",401.594468468381,-1.16323497385971,0.126005350894794,-9.24125894558855,2.4361378265404e-20,1.67006617770215e-18
"ENSG00000166825",4198.98449033367,1.03943899812335,0.112369622676322,9.23740283350127,2.5255274474199e-20,1.72471269052921e-18
"ENSG00000184254",560.687335820594,-1.0046382343423,0.108942812956399,-9.21461430470209,3.1239937469505e-20,2.12526963914679e-18
"ENSG00000169744",616.845546159048,-1.28502156104261,0.139900692604941,-9.19578163857262,3.72278059532981e-20,2.52299776924557e-18
"ENSG00000157613",2782.52862633184,-0.963149417455635,0.104800146460913,-9.19257651313774,3.83542466812111e-20,2.58949277593146e-18
"ENSG00000113719",6814.38731438154,0.736188023393067,0.0801050589242696,9.19145645723534,3.87557818124481e-20,2.60672850952859e-18
"ENSG00000159212",757.351871507445,1.02015172628549,0.110978150857515,9.18971258351445,3.93892394826093e-20,2.63937520503018e-18
"ENSG00000185745",237.715593495462,-1.5667216571012,0.170728549386781,-9.18067095400491,4.28413637741565e-20,2.8599418273804e-18
"ENSG00000221968",1863.01472747893,0.983494150775949,0.107132771232277,9.18022257919407,4.30201282417099e-20,2.86115957380686e-18
"ENSG00000170775",213.791994001087,1.41019626694137,0.154193989172365,9.17631343916505,4.46102473211364e-20,2.95588493773954e-18
"ENSG00000162878",1588.4403411696,1.47792589979501,0.162133467696711,9.13013733430886,6.84124535113829e-20,4.51623544958107e-18
"ENSG00000108830",158.263285028196,-2.10136009969133,0.229839471825289,-9.11760354513516,7.68037986825787e-20,5.0514793642741e-18
"ENSG00000114853",3379.39174943392,0.740072968796136,0.0812043239997143,9.11187946587944,8.09669725189178e-20,5.30571808153379e-18
"ENSG00000174697",115.965367677631,2.5503110135993,0.271089242326373,9.10178869071674,8.8856183333258e-20,5.80136487813916e-18
"ENSG00000116962",9435.92561442646,1.42242632851117,0.155634891623255,9.08350497151411,1.05133548638103e-19,6.83905244863339e-18
"ENSG00000115419",3865.24139352938,1.15671571042242,0.127581043670832,9.07297920107442,1.1580639738085e-19,7.50593900696827e-18
"ENSG00000137393",158.284949779487,1.93509079757052,0.212122919539868,9.07217858728578,1.16660692978197e-19,7.53391373783833e-18
"ENSG00000154262",2397.11809061523,0.996545021685229,0.109746564982007,9.07015795009045,1.18844610244414e-19,7.62635317104632e-18
"ENSG00000172985",799.899058341231,0.874131342791613,0.0963701809729244,9.07006335496477,1.18947833345538e-19,7.62635317104632e-18
"ENSG00000165802",1601.7603826837,0.927269164986991,0.102200397807805,9.06596217314059,1.23509302181751e-19,7.89042939816318e-18
"ENSG00000109654",1280.00084110826,-0.86001172752215,0.0950544666704811,-9.05142810287139,1.4111056124628e-19,8.98269515590608e-18
"ENSG00000138074",435.942592797619,1.17000543751003,0.129267703320213,9.04495017565665,1.4973343965533e-19,9.4976826634043e-18
"ENSG00000157110",2970.45509966733,0.879485356694399,0.0973082098466258,9.03900577112297,1.58103212515311e-19,9.99302007047127e-18
"ENSG00000152779",45.6803352931827,3.01987097652761,0.310007505293779,9.02675636031559,1.76835559199175e-19,1.11375159263819e-17
"ENSG00000162545",6269.07890379794,0.799156388032414,0.0886262819893221,9.01924113761695,1.89396687572294e-19,1.18866428143964e-17
"ENSG00000179593",67.2430476358842,4.82932090994856,0.3310541990132,9.01566193558498,1.95685089437699e-19,1.22382141548686e-17
"ENSG00000137767",879.787346655915,1.00936013754295,0.112199215946534,8.99678035432703,2.32433953508622e-19,1.44856740816003e-17
"ENSG00000074590",412.639546693256,1.30727247808775,0.145237578782888,8.99571147192147,2.3470703747174e-19,1.45763701599174e-17
"ENSG00000168556",382.018082336941,1.23402863337471,0.137073326496257,8.99071896105646,2.45618373750884e-19,1.52010482421381e-17
"ENSG00000197769",134.645339447369,2.10373328343429,0.232598356063616,8.98554917646703,2.57445351523728e-19,1.58778752441485e-17
"ENSG00000019995",2078.38755449834,0.909669264478002,0.101495594629708,8.96627595034414,3.06708937975136e-19,1.88509658981683e-17
"ENSG00000139329",13692.8259397137,-0.874382464733933,0.0977829965555009,-8.96382143035758,3.13616677497418e-19,1.92092909268521e-17
"ENSG00000139567",871.096694833981,0.835020160692402,0.0931830319416763,8.95985054281217,3.25118781066404e-19,1.98456066908479e-17
"ENSG00000182718",25279.2258967989,0.659462787390172,0.0736954602303445,8.9481897403423,3.61359506617632e-19,2.19824977677566e-17
"ENSG00000076513",6210.57643305943,0.681029024945677,0.0764807824562169,8.9069493291139,5.24560183324585e-19,3.17102070123189e-17
"ENSG00000131080",1123.67111890117,-0.928094357982244,0.104280739935194,-8.90689299433981,5.2482669819536e-19,3.17102070123189e-17
"ENSG00000075213",714.29854936872,-1.16913535762221,0.131252592435745,-8.90062177066424,5.55347006991348e-19,3.33282998404504e-17
"ENSG00000146411",762.966844324659,-0.901666680022498,0.101240297946158,-8.90081653681037,5.54373271880693e-19,3.33282998404504e-17
"ENSG00000143507",318.948951565759,-1.14651136771623,0.128901193759834,-8.89726615201386,5.72391230389156e-19,3.42359103706588e-17
"ENSG00000103064",780.765707845921,1.3436755317241,0.150806008938781,8.89456458522276,5.86487932226588e-19,3.49617421538686e-17
"ENSG00000187239",1852.06374818396,0.816642114542005,0.0918124291185022,8.89038899215082,6.08953453009132e-19,3.61799544881159e-17
"ENSG00000135048",940.087350917675,0.87533775187729,0.0984395335040432,8.88676359479988,6.29146789531429e-19,3.72555228458744e-17
"ENSG00000169926",2077.74116757638,0.885977368094684,0.0997617609335222,8.87636107622642,6.90833260835548e-19,4.07728875534199e-17
"ENSG00000144724",3000.69069923159,0.913197947850814,0.103098893104904,8.86069428002543,7.95176549293806e-19,4.67763261208343e-17
"ENSG00000126785",672.621155629475,-1.17199841647542,0.132713177264041,-8.85540017582395,8.33841140476349e-19,4.88894226574028e-17
"ENSG00000070882",1106.50519592118,-1.07197935814226,0.121134362887308,-8.85447915164756,8.40754777491882e-19,4.91331578820174e-17
"ENSG00000170989",241.928200229275,-1.4111984259518,0.159356192208928,-8.85059067843049,8.7057296252231e-19,5.07094525620838e-17
"ENSG00000135069",724.588192605061,-1.24624150781765,0.141114126940321,-8.84945026443585,8.79514474398875e-19,5.10634071390409e-17
"ENSG00000107968",536.659556658061,1.10015228200152,0.124412454584495,8.84366588315928,9.2628319221084e-19,5.36041286297598e-17
"ENSG00000134871",4201.99392576491,0.87306035105335,0.0986881690359623,8.84138664901288,9.45378853125411e-19,5.45321445893441e-17
"ENSG00000183876",193.711245126177,-1.56767879140675,0.177998646466416,-8.84060391414211,9.52025963694658e-19,5.47384218609471e-17
"ENSG00000132155",2810.67879553971,0.776937185644885,0.0882310976921709,8.8021012560641,1.3427794524372e-18,7.69572378142789e-17
"ENSG00000111728",193.414395562819,-1.44509543728115,0.16436347583347,-8.79566449616355,1.42203897806859e-18,8.12385344394058e-17
"ENSG00000116194",237.044105094213,1.79736474731216,0.202331651198232,8.78882535775206,1.51131789414569e-18,8.60630356078364e-17
"ENSG00000183496",171.526821513788,-1.58648453963232,0.181735112716368,-8.78090725851802,1.6216122176309e-18,9.20497330160931e-17
"ENSG00000158246",70.302802747663,2.08008244645692,0.234913408945232,8.76955544100097,1.79373079161029e-18,1.01496690887815e-16
"ENSG00000145632",523.67753307386,-0.996905724333165,0.113708314391872,-8.76088052166463,1.93731059119353e-18,1.09274126510865e-16
"ENSG00000138385",1817.38844548674,0.795521439243673,0.0909179652355289,8.74186272940384,2.2929799138233e-18,1.28927678182923e-16
"ENSG00000186575",2624.00223308639,0.993391460447996,0.113452474668354,8.74104329292872,2.30967482006643e-18,1.2945799997756e-16
"ENSG00000182580",426.12530158249,-1.43098213032179,0.164764059483119,-8.73803907031737,2.37191479465186e-18,1.32529809717476e-16
"ENSG00000151690",939.078455369772,0.996359969304062,0.113951189115758,8.73169609790419,2.50881581476307e-18,1.39741040882303e-16
"ENSG00000196230",7908.12960335272,-1.14454767522144,0.131543469199272,-8.72253686897275,2.72037059539447e-18,1.51052602779785e-16
"ENSG00000120162",60.6707970651537,2.32637823018161,0.259435526230497,8.72151415006026,2.74505924925209e-18,1.51950111983445e-16
"ENSG00000174437",10584.2542700622,1.28923737484518,0.147580641521459,8.70986776270404,3.04229498732327e-18,1.67881937628638e-16
"ENSG00000147526",8587.9138153644,0.862348687988399,0.0989628823451929,8.7057825885433,3.15390905191834e-18,1.73503935004298e-16
"ENSG00000268913",72.8570574700598,2.20821787146464,0.248035877525861,8.70105262929994,3.28819715956766e-18,1.80334849760412e-16
"ENSG00000219481",2694.15068831909,-0.719515073880875,0.0827875796251815,-8.69562473584987,3.44926653346349e-18,1.88588118688507e-16
"ENSG00000067369",1878.40236760863,-0.749131128572752,0.0861860449449061,-8.69216812708102,3.55587339267861e-18,1.93822285477381e-16
"ENSG00000108950",1011.56504804899,1.06026311328846,0.122254129766447,8.67727847990047,4.05351713384689e-18,2.20274053029533e-16
"ENSG00000009413",7584.98097699963,1.06678931981171,0.122768095318809,8.67539055331538,4.12133598604792e-18,2.22602098834297e-16
"ENSG00000198947",1286.0967815914,0.988280051119009,0.114062536745694,8.67557779131713,4.11456021693221e-18,2.22602098834297e-16
"ENSG00000081803",1171.26472982924,1.29265806740631,0.146554267146264,8.67202903379213,4.24487383659865e-18,2.28581967563548e-16
"ENSG00000164930",1380.01045695598,0.942020674513499,0.10866946151327,8.6589018299672,4.76330816791763e-18,2.55726520436638e-16
"ENSG00000147576",242.963584113988,1.37922814658512,0.15868638161524,8.65510655877416,4.92451363717132e-18,2.63587180387212e-16
"ENSG00000051108",2272.41984444954,0.738982693638697,0.0854458678403055,8.64895403395558,5.197359006358e-18,2.77358463860255e-16
"ENSG00000113456",944.895484182232,0.816660810137759,0.0944891437317157,8.64233357809259,5.5076345701679e-18,2.93039040533351e-16
"ENSG00000135821",19611.1821813456,2.43842061321965,0.280592133973128,8.641768729348,5.53493820771149e-18,2.9361529349479e-16
"ENSG00000161647",166.341518087729,1.47944564616998,0.171211385969724,8.624190419687,6.45476406334719e-18,3.41393812062612e-16
"ENSG00000164619",553.269926556431,-1.43706006885724,0.168033297042864,-8.61459849866085,7.01871205982753e-18,3.70122851344278e-16
"ENSG00000188042",1231.9763688535,-0.788892210337223,0.0916434419276839,-8.60877020264845,7.38485172895369e-18,3.88281997689884e-16
"ENSG00000196411",1152.04460393702,-0.928153363616274,0.10806740560512,-8.60113485595882,7.89316710742279e-18,4.13512314051832e-16
"ENSG00000197301",209.371049795359,2.0227583238048,0.234311614982617,8.60087423132683,7.91111417704639e-18,4.13512314051832e-16
"ENSG00000133110",4035.48330504944,-1.323583581975,0.157344187188769,-8.59978395317063,7.98663032703897e-18,4.16238885816207e-16
"ENSG00000147119",453.232746335031,1.45051701799691,0.168672293499944,8.58808079090247,8.84340789368146e-18,4.59547820107809e-16
"ENSG00000087448",907.658851358475,1.03204563361062,0.120254565209468,8.58318993234172,9.22778087007469e-18,4.7812780880294e-16
"ENSG00000147883",517.030621475995,-1.36722107348259,0.158325314919133,-8.58091535568244,9.41211243913724e-18,4.8626519453676e-16
